%time,field.header.seq,field.header.stamp,field.value0,field.value1,field.value2,field.value3,field.value4,field.value5,field.value6,field.value7,field.value8,field.value9,field.value10,field.value11
96444000000,1625,96444000000,1413,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96452000000,1626,96452000000,1421,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96460000000,1627,96460000000,1423,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96468000000,1628,96468000000,1426,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96478000000,1629,96476000000,1428,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96486000000,1630,96486000000,1432,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96490000000,1631,96490000000,1436,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96498000000,1632,96498000000,1439,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96506000000,1633,96506000000,1440,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96522000000,1634,96522000000,1443,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96538000000,1635,96538000000,1444,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96626000000,1636,96626000000,1447,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96650000000,1637,96650000000,1448,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96664000000,1638,96664000000,1451,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96772000000,1639,96770000000,1452,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96804000000,1640,96804000000,1455,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96830000000,1641,96828000000,1456,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
96880000000,1642,96880000000,1459,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97082000000,1643,97080000000,1456,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97136000000,1644,97136000000,1455,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97346000000,1645,97346000000,1456,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97374000000,1646,97374000000,1457,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97690000000,1647,97690000000,1456,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97806000000,1648,97806000000,1455,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97846000000,1649,97846000000,1452,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97940000000,1650,97940000000,1451,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97964000000,1651,97964000000,1448,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
97996000000,1652,97996000000,1447,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98084000000,1653,98082000000,1444,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98272000000,1654,98272000000,1446,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98334000000,1655,98334000000,1447,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98374000000,1656,98374000000,1448,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98398000000,1657,98394000000,1451,2000,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98412000000,1658,98412000000,1451,1997,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98426000000,1659,98424000000,1451,1996,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98446000000,1660,98446000000,1451,1993,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98498000000,1661,98498000000,1451,1992,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98546000000,1662,98546000000,1451,1990,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98562000000,1663,98562000000,1451,1988,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98570000000,1664,98570000000,1451,1985,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98578000000,1665,98578000000,1451,1982,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98602000000,1666,98602000000,1451,1980,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98610000000,1667,98610000000,1452,1980,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98616000000,1668,98616000000,1452,1979,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98632000000,1669,98632000000,1452,1976,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98640000000,1670,98640000000,1452,1975,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98656000000,1671,98656000000,1452,1973,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98664000000,1672,98664000000,1453,1971,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98680000000,1673,98680000000,1453,1969,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98704000000,1674,98704000000,1453,1967,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98728000000,1675,98728000000,1453,1965,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98822000000,1676,98822000000,1453,1963,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98838000000,1677,98838000000,1453,1961,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98884000000,1678,98884000000,1453,1960,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98920000000,1679,98920000000,1453,1958,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98924000000,1680,98924000000,1453,1955,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98932000000,1681,98932000000,1452,1952,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98940000000,1682,98940000000,1452,1950,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98948000000,1683,98948000000,1452,1948,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98958000000,1684,98956000000,1452,1946,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98964000000,1685,98964000000,1452,1944,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98972000000,1686,98972000000,1451,1942,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98980000000,1687,98980000000,1451,1938,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98988000000,1688,98988000000,1448,1935,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
98996000000,1689,98996000000,1448,1933,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99012000000,1690,99012000000,1448,1930,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99020000000,1691,99020000000,1448,1922,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99028000000,1692,99028000000,1447,1919,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99036000000,1693,99036000000,1447,1917,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99044000000,1694,99044000000,1447,1914,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99052000000,1695,99052000000,1447,1910,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99058000000,1696,99058000000,1447,1908,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99066000000,1697,99066000000,1447,1905,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99082000000,1698,99082000000,1447,1902,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99090000000,1699,99090000000,1447,1901,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99098000000,1700,99098000000,1447,1900,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99114000000,1701,99114000000,1447,1897,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99120000000,1702,99120000000,1447,1893,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99128000000,1703,99128000000,1447,1891,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99136000000,1704,99136000000,1447,1888,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99144000000,1705,99144000000,1444,1885,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99152000000,1706,99152000000,1444,1884,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99160000000,1707,99160000000,1444,1881,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99170000000,1708,99168000000,1444,1879,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99176000000,1709,99176000000,1444,1876,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99184000000,1710,99184000000,1444,1875,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99192000000,1711,99192000000,1444,1872,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99202000000,1712,99200000000,1444,1870,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99210000000,1713,99208000000,1444,1862,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99216000000,1714,99216000000,1444,1854,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99224000000,1715,99224000000,1444,1850,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99232000000,1716,99232000000,1444,1839,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99240000000,1717,99240000000,1444,1832,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99250000000,1718,99250000000,1444,1829,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99256000000,1719,99256000000,1444,1818,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99264000000,1720,99264000000,1446,1816,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99280000000,1721,99272000000,1446,1813,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99280000000,1722,99280000000,1446,1811,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99288000000,1723,99288000000,1447,1809,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99296000000,1724,99296000000,1447,1807,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99304000000,1725,99304000000,1448,1797,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99312000000,1726,99312000000,1448,1795,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99320000000,1727,99320000000,1451,1792,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99328000000,1728,99328000000,1451,1790,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99336000000,1729,99336000000,1451,1788,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99344000000,1730,99344000000,1451,1786,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99352000000,1731,99350000000,1451,1782,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99360000000,1732,99360000000,1451,1774,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99368000000,1733,99368000000,1451,1771,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99376000000,1734,99376000000,1448,1769,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99394000000,1735,99392000000,1448,1767,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99398000000,1736,99398000000,1447,1767,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99414000000,1737,99414000000,1444,1767,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99446000000,1738,99446000000,1443,1767,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99488000000,1739,99486000000,1443,1766,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99502000000,1740,99502000000,1444,1765,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99510000000,1741,99510000000,1444,1763,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99528000000,1742,99526000000,1444,1762,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99534000000,1743,99534000000,1444,1759,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99542000000,1744,99542000000,1444,1757,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99552000000,1745,99552000000,1444,1753,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99558000000,1746,99558000000,1444,1745,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99568000000,1747,99566000000,1444,1742,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99574000000,1748,99574000000,1444,1740,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99580000000,1749,99580000000,1444,1737,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99588000000,1750,99588000000,1444,1735,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99596000000,1751,99596000000,1446,1727,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99604000000,1752,99604000000,1446,1724,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99612000000,1753,99612000000,1446,1721,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99620000000,1754,99620000000,1447,1720,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99628000000,1755,99628000000,1448,1719,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99634000000,1756,99634000000,1451,1719,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99642000000,1757,99642000000,1452,1716,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99650000000,1758,99650000000,1455,1716,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99658000000,1759,99658000000,1459,1715,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99674000000,1760,99674000000,1459,1712,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99682000000,1761,99682000000,1461,1710,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99690000000,1762,99690000000,1461,1700,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99698000000,1763,99698000000,1461,1696,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99708000000,1764,99706000000,1461,1693,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99714000000,1765,99714000000,1461,1690,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99722000000,1766,99722000000,1461,1686,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99730000000,1767,99730000000,1461,1682,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99738000000,1768,99738000000,1461,1679,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99858000000,1769,99856000000,1463,1679,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99866000000,1770,99864000000,1464,1679,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99880000000,1771,99880000000,1465,1679,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99888000000,1772,99888000000,1465,1678,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99960000000,1773,99960000000,1466,1678,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99968000000,1774,99968000000,1468,1678,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99982000000,1775,99982000000,1468,1677,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
99996000000,1776,99996000000,1469,1677,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100106000000,1777,100106000000,1469,1675,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100122000000,1778,100122000000,1469,1674,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100130000000,1779,100130000000,1469,1673,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100140000000,1780,100138000000,1469,1670,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100146000000,1781,100146000000,1469,1666,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100154000000,1782,100154000000,1469,1664,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100162000000,1783,100162000000,1469,1661,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100168000000,1784,100168000000,1469,1658,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100176000000,1785,100176000000,1469,1656,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100184000000,1786,100184000000,1469,1652,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100192000000,1787,100192000000,1469,1649,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100200000000,1788,100200000000,1469,1647,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100208000000,1789,100208000000,1469,1644,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100216000000,1790,100216000000,1469,1640,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100224000000,1791,100224000000,1469,1630,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100232000000,1792,100232000000,1469,1619,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100240000000,1793,100240000000,1469,1610,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100248000000,1794,100248000000,1469,1602,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100254000000,1795,100254000000,1469,1594,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100262000000,1796,100262000000,1469,1592,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100270000000,1797,100270000000,1469,1588,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100278000000,1798,100278000000,1469,1585,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100286000000,1799,100286000000,1469,1582,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100294000000,1800,100294000000,1469,1580,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100302000000,1801,100302000000,1469,1576,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100310000000,1802,100310000000,1469,1573,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100318000000,1803,100318000000,1468,1571,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100326000000,1804,100326000000,1468,1567,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100342000000,1805,100334000000,1468,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100342000000,1806,100342000000,1468,1561,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100350000000,1807,100350000000,1468,1557,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100358000000,1808,100358000000,1468,1553,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100364000000,1809,100364000000,1468,1551,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100372000000,1810,100372000000,1468,1548,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100378000000,1811,100378000000,1466,1548,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100386000000,1812,100386000000,1466,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100394000000,1813,100394000000,1464,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100410000000,1814,100408000000,1464,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100428000000,1815,100422000000,1463,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100438000000,1816,100438000000,1460,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100446000000,1817,100446000000,1459,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100454000000,1818,100454000000,1456,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100462000000,1819,100462000000,1455,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100470000000,1820,100470000000,1452,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100478000000,1821,100478000000,1451,1544,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100488000000,1822,100486000000,1448,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100494000000,1823,100494000000,1447,1547,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100502000000,1824,100502000000,1444,1550,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100510000000,1825,100510000000,1436,1552,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100518000000,1826,100518000000,1436,1555,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100528000000,1827,100524000000,1434,1557,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100534000000,1828,100534000000,1431,1560,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100544000000,1829,100542000000,1430,1560,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100550000000,1830,100548000000,1427,1561,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100558000000,1831,100556000000,1425,1561,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100562000000,1832,100562000000,1422,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100570000000,1833,100570000000,1419,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100578000000,1834,100578000000,1417,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100586000000,1835,100584000000,1414,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100594000000,1836,100594000000,1411,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100602000000,1837,100602000000,1409,1564,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100802000000,1838,100800000000,1409,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100808000000,1839,100806000000,1410,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100822000000,1840,100822000000,1411,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100840000000,1841,100832000000,1413,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100864000000,1842,100864000000,1414,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100872000000,1843,100872000000,1415,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100888000000,1844,100888000000,1418,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100902000000,1845,100902000000,1419,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100918000000,1846,100918000000,1422,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100966000000,1847,100966000000,1419,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100974000000,1848,100974000000,1417,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100982000000,1849,100982000000,1414,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
100998000000,1850,100998000000,1415,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
101052000000,1851,101052000000,1417,1565,1000,1500,1500,1000,1500,1500,1500,1000,1500,0
103626000000,1852,103624000000,1417,1565,1010,1500,1500,1000,1500,1500,1500,1000,1500,0
103640000000,1853,103640000000,1417,1565,1030,1500,1500,1000,1500,1500,1500,1000,1500,0
103656000000,1854,103656000000,1417,1565,1051,1500,1500,1000,1500,1500,1500,1000,1500,0
103672000000,1855,103672000000,1417,1565,1072,1500,1500,1000,1500,1500,1500,1000,1500,0
103688000000,1856,103688000000,1417,1565,1092,1500,1500,1000,1500,1500,1500,1000,1500,0
103706000000,1857,103704000000,1417,1565,1113,1500,1500,1000,1500,1500,1500,1000,1500,0
103720000000,1858,103720000000,1417,1565,1133,1500,1500,1000,1500,1500,1500,1000,1500,0
103736000000,1859,103736000000,1417,1565,1154,1500,1500,1000,1500,1500,1500,1000,1500,0
103752000000,1860,103752000000,1417,1565,1175,1500,1500,1000,1500,1500,1500,1000,1500,0
103768000000,1861,103768000000,1417,1565,1195,1500,1500,1000,1500,1500,1500,1000,1500,0
103782000000,1862,103782000000,1417,1565,1216,1500,1500,1000,1500,1500,1500,1000,1500,0
103798000000,1863,103798000000,1417,1565,1237,1500,1500,1000,1500,1500,1500,1000,1500,0
103808000000,1864,103808000000,1417,1565,1257,1500,1500,1000,1500,1500,1500,1000,1500,0
103824000000,1865,103822000000,1417,1565,1278,1500,1500,1000,1500,1500,1500,1000,1500,0
103836000000,1866,103836000000,1417,1565,1298,1500,1500,1000,1500,1500,1500,1000,1500,0
103854000000,1867,103854000000,1417,1565,1319,1500,1500,1000,1500,1500,1500,1000,1500,0
103868000000,1868,103868000000,1417,1565,1340,1500,1500,1000,1500,1500,1500,1000,1500,0
103884000000,1869,103886000000,1417,1565,1360,1500,1500,1000,1500,1500,1500,1000,1500,0
103900000000,1870,103900000000,1417,1565,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
103908000000,1871,103908000000,1414,1565,1381,1500,1500,1000,1500,1500,1500,1000,1500,0
103918000000,1872,103916000000,1411,1565,1401,1500,1500,1000,1500,1500,1500,1000,1500,0
103924000000,1873,103924000000,1411,1568,1401,1500,1500,1000,1500,1500,1500,1000,1500,0
103932000000,1874,103932000000,1409,1576,1422,1500,1500,1000,1500,1500,1500,1000,1500,0
103940000000,1875,103940000000,1409,1577,1422,1500,1500,1000,1500,1500,1500,1000,1500,0
103948000000,1876,103948000000,1409,1578,1443,1500,1500,1000,1500,1500,1500,1000,1500,0
103954000000,1877,103954000000,1409,1581,1443,1500,1500,1000,1500,1500,1500,1000,1500,0
103962000000,1878,103962000000,1409,1589,1453,1500,1500,1000,1500,1500,1500,1000,1500,0
103970000000,1879,103970000000,1406,1599,1453,1500,1500,1000,1500,1500,1500,1000,1500,0
103978000000,1880,103978000000,1406,1616,1463,1500,1500,1000,1500,1500,1500,1000,1500,0
103986000000,1881,103986000000,1406,1636,1463,1500,1500,1000,1500,1500,1500,1000,1500,0
103994000000,1882,103994000000,1407,1647,1474,1500,1500,1000,1500,1500,1500,1000,1500,0
104002000000,1883,104002000000,1410,1657,1474,1500,1500,1000,1500,1500,1500,1000,1500,0
104012000000,1884,104010000000,1414,1672,1484,1500,1500,1000,1500,1500,1500,1000,1500,0
104016000000,1885,104016000000,1425,1693,1484,1500,1500,1000,1500,1500,1500,1000,1500,0
104024000000,1886,104024000000,1427,1710,1494,1500,1500,1000,1500,1500,1500,1000,1500,0
104032000000,1887,104032000000,1430,1717,1494,1500,1500,1000,1500,1500,1500,1000,1500,0
104042000000,1888,104040000000,1440,1720,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104048000000,1889,104048000000,1449,1745,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104056000000,1890,104056000000,1452,1770,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104064000000,1891,104064000000,1455,1787,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104072000000,1892,104072000000,1455,1800,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104082000000,1893,104080000000,1455,1811,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104088000000,1894,104088000000,1455,1822,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104096000000,1895,104096000000,1452,1839,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104104000000,1896,104104000000,1444,1853,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104112000000,1897,104112000000,1436,1864,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104120000000,1898,104120000000,1435,1874,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104128000000,1899,104128000000,1432,1876,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104136000000,1900,104136000000,1430,1887,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104144000000,1901,104144000000,1427,1896,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104152000000,1902,104152000000,1419,1898,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104160000000,1903,104160000000,1411,1901,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104168000000,1904,104168000000,1410,1912,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104176000000,1905,104176000000,1409,1914,1500,1500,1500,1000,1500,1500,1500,1000,1500,0
104184000000,1906,104184000000,1406,1929,1505,1500,1500,1000,1500,1500,1500,1000,1500,0
104192000000,1907,104192000000,1406,1939,1505,1500,1500,1000,1500,1500,1500,1000,1500,0
104200000000,1908,104200000000,1405,1947,1515,1500,1500,1000,1500,1500,1500,1000,1500,0
104206000000,1909,104206000000,1405,1950,1515,1500,1500,1000,1500,1500,1500,1000,1500,0
104214000000,1910,104214000000,1405,1959,1525,1500,1500,1000,1500,1500,1500,1000,1500,0
104232000000,1911,104230000000,1405,1961,1536,1500,1500,1000,1500,1500,1500,1000,1500,0
104236000000,1912,104236000000,1405,1964,1536,1500,1500,1000,1500,1500,1500,1000,1500,0
104244000000,1913,104244000000,1405,1972,1546,1500,1500,1000,1500,1500,1500,1000,1500,0
104260000000,1914,104260000000,1405,1972,1556,1500,1500,1000,1500,1500,1500,1000,1500,0
